estado,mover_adelante,mover_atras,girar_izquierda,girar_derecha,esperar,seleccionar_objetivo
"(8, 18)",4.674065338840196,4.54482859161446,4.538615628865716,4.507746882063457,4.531667624315958,4.630157125824162
"(8, 19)",4.632256044586238,4.5607531536744155,4.578969807201024,4.54172586861057,4.452728290354047,4.577654599072026
"(8, 20)",4.527446343688618,4.616817621169747,4.499621004469608,4.51042837473018,4.509378197844662,4.608745463636043
"(8, 21)",4.488622321537727,4.520944139202413,4.432440300431436,4.444223500895236,4.478302812298264,4.555999873253783
"(8, 22)",4.52630612823776,4.698604882133892,4.432429975346839,4.523802733023245,4.536457893242916,4.5330548855841695
"(8, 23)",4.6527731033535025,4.7517180354673165,4.567567031063946,4.570935651684119,4.584934395807024,4.68128443695145
"(8, 24)",4.646991142541267,4.588429600058557,4.606793428907748,4.54802234180046,4.541401970295338,4.651705851875368
"(8, 25)",4.600388469906571,4.649428951691597,4.438185590635683,4.495449724065344,4.445907053013255,4.595414275628402
"(8, 26)",4.574173064691854,4.610376957434939,4.425605362954755,4.43537841073643,4.347537646225058,4.525695316719366
"(8, 27)",4.677890312561023,4.610007542408832,4.535541547261141,4.540592343311079,4.541417107548752,4.615749108120907
"(8, 28)",4.683820041210319,4.728371571742427,4.5846217803525535,4.490171989318104,4.5624028732048805,4.679564936230231
"(8, 29)",4.746571935765846,4.53355275569965,4.508176753223927,4.508651202209281,4.508636341482188,4.60864429438485
"(9, 15)",4.527871265153247,4.679962224524173,4.424391963426821,4.374853776106917,4.426760576818972,4.45419565248869
"(9, 16)",4.501846028455012,4.599147541535881,4.4436012204926305,4.441922911109377,4.3787704019421,4.5797639159851355
"(9, 17)",4.543344449206007,4.544607196831835,4.473565933041241,4.430914207495405,4.450816443248507,4.533022568240684
"(9, 18)",4.466360305847016,4.62329258939844,4.502978200931436,4.447805793284823,4.491835778433257,4.570680571942706
"(9, 19)",4.338224672781884,4.651992093358762,4.46578657513436,4.428227531028779,4.340345487659969,4.40645987131203
"(9, 20)",4.5177280601940675,4.488918309572436,4.389299335309688,4.468097532432482,4.464647009018501,4.5637744565584155
"(9, 21)",4.589435138271094,4.660986046793491,4.522824270855582,4.527779409301777,4.526237130671757,4.621843427495528
"(9, 22)",4.5483726262924264,4.5979843013244075,4.569495546211459,4.566390903613941,4.548113669888909,4.528450793094085
"(9, 23)",4.6856821780103575,4.554968663360685,4.531976795834843,4.54041288222208,4.548281263250376,4.645895659612247
"(9, 24)",4.536961803203791,4.396777870491165,4.538703997245756,4.452707526450232,4.450635871196684,4.556808433144227
"(9, 25)",4.545459248365612,4.576326230963795,4.3838152749941734,4.382957180002796,4.386204465237874,4.5073903349016256
"(9, 26)",4.483180136275371,4.572172732181854,4.343127851805143,4.375511204116708,4.3532018377526995,4.4422212118534645
"(9, 27)",4.605792215234745,4.541798837780313,4.479385155863687,4.469142306306717,4.529747628825909,4.575076117337263
"(9, 28)",4.585350626689543,4.685317056707177,4.453240181655658,4.450003264016368,4.47378767124103,4.5677926172331755
"(9, 29)",4.483966795673839,4.669176450729484,4.505807187668463,4.506098018838939,4.53115024502762,4.6126163670394185
"(10, 15)",4.457796442411471,4.416754049439756,4.239829938189413,4.338282658894597,4.333251935833909,4.435029640299086
"(10, 16)",4.461985742414299,4.49479958173254,4.312765332930084,4.390134906844521,4.357589562638986,4.4695262281632635
"(10, 17)",4.429900526402285,4.506524796283725,4.3711955223043475,4.368535286793181,4.379071613669119,4.4729350194272435
"(10, 18)",4.6341296956334554,4.422876569921021,4.493947712167404,4.417017492252169,4.402747066686803,4.5040983277432325
"(10, 19)",4.4323343170300005,4.424891351392386,4.260234844964566,4.254072539787043,4.27839118757763,4.373622518305525
"(10, 20)",4.529377451651134,4.322862160234193,4.3893972916678194,4.362326765810566,4.397727102118258,4.494085028242164
"(10, 21)",4.424070880269015,4.720310472943023,4.510683019330043,4.510890023312446,4.509840109906786,4.610586879580677
"(10, 22)",4.542878568143574,4.522177690006165,4.329302822478483,4.423404585389659,4.434573248597105,4.553436957612207
"(10, 23)",4.4475721547890625,4.548679390865606,4.414492203342413,4.413078515741216,4.41522081179853,4.521018464636601
"(10, 24)",4.43062627847279,4.4923708919393555,4.389243952242623,4.387161587823481,4.376110738066186,4.316241771467027
"(10, 25)",4.341743325601511,4.484965895119389,4.278163919954885,4.329562447859297,4.397344849727441,4.449586372019583
"(10, 26)",4.434068779052871,4.485418662180441,4.375158818524653,4.346670583650591,4.376508067350949,4.46332185941343
"(10, 27)",4.521770749581469,4.461642788122564,4.380014303573358,4.404484498809257,4.373447623667996,4.5010518848354
"(10, 28)",4.5238461415951186,4.597457700728074,4.394840526963847,4.394771895308755,4.394881556027406,4.470441668966678
"(10, 29)",4.512890371076825,4.718518312411974,4.5179868758365975,4.093036496184174,4.312983120308437,4.466552040996961
"(11, 15)",4.583930436292601,4.544721702365694,4.403182190138934,4.420957032744244,4.423784446425031,4.523753556699987
"(11, 16)",4.559542002701224,4.560089376888902,4.331350651208936,4.332860969798797,4.3350965816501335,4.432030244936714
"(11, 17)",4.503552802676817,4.543212606884323,4.428019983028713,4.416235921906099,4.4692434855149115,4.53448974804404
"(11, 18)",4.53032305782051,4.559046309330373,4.479920902546613,4.477312504916869,4.479996646286274,4.55973290560337
"(11, 19)",4.617319392662964,4.5756347640965584,4.362619432317432,4.359050967937934,4.359952276008165,4.464779946918149
"(11, 20)",4.50697270004616,4.432196550508293,4.305616253374576,4.345654799436128,4.31228333080413,4.418976969242953
"(11, 21)",4.444892801512094,4.648309637669574,4.429080531468787,4.423435094420711,4.394057812686732,4.468599028956245
"(11, 22)",4.631725347912476,4.3563168827209475,4.3302047372571915,4.460290771323605,4.4481239297440185,4.489438888058969
"(11, 23)",4.493424638952361,4.576859253194965,4.36088417895972,4.297823440161108,4.348746108089439,4.455212329221702
"(11, 24)",4.475168219059391,4.378626214158005,4.284430197274363,4.271423296218937,4.286015909283194,4.375743310733032
"(11, 25)",4.471328862067086,4.415810248901225,4.36239551289099,4.362217755899769,4.3527505115673,4.461399790099025
"(11, 26)",4.51444044374062,4.372259396970504,4.391430765319859,4.371921831190102,4.445029702666857,4.4658441617270235
"(11, 27)",4.415799818254801,4.542005480332882,4.3761704339518515,4.375437380804326,4.34095777990046,4.4518987850677725
"(11, 28)",4.450035039162809,4.509073484848065,4.391973193961994,4.437045680996895,4.421349986440581,4.487839863007188
"(11, 29)",4.289222952848618,4.519890146484509,4.469135442003021,4.494143826104818,4.422969842148053,4.487530486179674
"(12, 15)",4.47736878640457,4.571304034266293,4.326890776076223,4.259666170566229,4.3530271420288,4.451439291316177
"(12, 16)",4.548203704344849,4.375758363851796,4.410645943956116,4.286004656026636,4.418579870132403,4.473767511012693
"(12, 17)",4.47833043463791,4.58945196372379,4.357362650247685,4.346058585214854,4.362196598742618,4.454472504051169
"(12, 18)",4.468047295102468,4.609283389477581,4.481641609300251,4.470773285392429,4.448680432702855,4.614324500165666
"(12, 19)",4.554321324691934,4.650688265297528,4.417736766883043,4.425295409516851,4.3973111779855,4.482133684444443
"(12, 20)",4.504334220191231,4.464364196599206,4.410751230777123,4.41195408424876,4.409449448460535,4.51174809504856
"(12, 21)",4.5603119220530495,4.347226048793347,4.429645868817416,4.348050490160022,4.423150184072504,4.451537245992515
"(12, 22)",4.355041081815236,4.592441068339567,4.266459876881289,4.404383331801259,4.40432274299352,4.368050329845816
"(12, 23)",4.423697871101347,4.321218873706575,4.055839346325089,4.334761138090511,4.298689810327564,4.395047999151941
"(12, 24)",4.36208211846691,4.384725960932427,4.1132501528457235,4.18169483621779,4.112501809275465,4.301073165285932
"(12, 25)",4.475776203358063,4.395018499272774,4.296233400968625,4.255175830936713,4.302647691864681,4.397171433637063
"(12, 26)",4.497638167673852,4.403187531170473,4.311034156031685,4.2606568622220395,4.278652971399567,4.404369008252841
"(12, 27)",4.363325752445304,4.532733183622992,4.3764891559377554,4.319023742347273,4.304322408029259,4.503554183437142
"(12, 28)",4.128949915786116,4.173859552353354,4.09470814371964,4.068930948949334,4.0730389297240785,4.194627977272436
"(12, 29)",4.360491379489213,4.49484910678092,4.141733313533832,4.142324437064303,4.147671301689061,4.297683213722801
"(13, 15)",4.265707677323776,4.502401022585779,4.365164645015417,4.263783217360423,4.270175840533204,4.363082724868963
"(13, 16)",4.4612902344629894,4.342572974246473,4.3457143472543525,4.315641943514051,4.315275515590359,4.43087370470486
"(13, 17)",4.333564817690757,4.436893972829749,4.436407328533221,4.428012848550534,4.301329436400568,4.420076255781661
"(13, 18)",4.296929988055509,4.655932667878164,4.343077478491879,4.396665236810647,4.3822138070645416,4.480306400288877
"(13, 19)",4.239554088803205,4.599976383844226,4.383820069114166,4.386427711538419,4.381030380205262,4.469575394690166
"(13, 20)",4.312869337397404,4.359136847675563,4.380870692461174,4.358773724157171,4.361813206386092,4.415484689767077
"(13, 21)",4.271966457170625,4.367239949484136,4.257019464826041,4.27256586523855,4.262296289804376,4.383959710723424
"(13, 22)",4.1499514091192555,4.389371907565072,4.241412668430635,4.2709172431155435,4.2453387881762765,4.342882085308413
"(13, 23)",4.1502120388529615,4.3778918874398585,4.246860103464316,4.214819274904029,4.244513251697779,4.221314968942336
"(13, 24)",4.225236343073462,4.257933838005425,4.1400470873316575,4.150253283446664,4.14559083867746,4.242434324106721
"(13, 25)",4.41757760736847,4.322550278312,4.2261726160381885,4.2270625871900425,4.208844372844631,4.329719966557235
"(13, 26)",4.424315764443642,4.417627741856632,4.30455997698001,4.297974473960205,4.3024734848691475,4.406439594068312
"(13, 27)",4.3296513659631035,4.171548824097922,4.08462023078144,4.083849743276759,4.096230032132083,4.193764898498265
"(13, 28)",4.148186833249689,4.224667476089041,4.129246120243744,4.083498491014401,4.149802028894184,4.2253359914978805
"(13, 29)",4.003741578037007,4.305904655630262,3.879892442960265,4.091317917238081,4.042525297171188,4.180510187394966
